10 0.0488577 0.110236
1280 0.00175972 0.0568219
160 0.00864324 0.0769152
20 0.033789 0.0805784
320 0.00518942 0.0816736
40 0.0224199 0.0701259
640 0.00307876 0.0908115
80 0.0142815 0.0745024
