10 0.0462168 0.0937247
1280 0.0018103 0.0513675
160 0.008934 0.0562312
20 0.0420761 0.163164
320 0.00533879 0.0611893
40 0.023254 0.0762043
640 0.00314015 0.0714013
80 0.0165664 0.162934
