10 0.0513678 0.108493
1280 0.00199172 0.163864
160 0.0105542 0.168644
20 0.0439483 0.177567
320 0.00567873 0.0995857
40 0.0245462 0.0748197
640 0.00333107 0.106429
80 0.0178513 0.171361
