10 0.0323922 0.0906878
1280 0.000487144 0.163692
160 0.00311523 0.0894378
20 0.0276236 0.171037
320 0.00159867 0.0959878
40 0.0108522 0.0418152
640 0.000831698 0.108053
80 0.00809731 0.167225
