10 0.0290722 0.0641859
1280 0.000357842 0.0564865
160 0.0027653 0.0330491
20 0.0201402 0.0579017
320 0.00138455 0.0378802
40 0.0110452 0.0755336
640 0.000708425 0.0529211
80 0.00734545 0.161366
