10 0.0556738 0.109545
1280 0.0030596 0.0833676
160 0.011869 0.0810019
20 0.0415137 0.0871916
320 0.00761804 0.0808371
40 0.028213 0.0726569
640 0.00485151 0.0801078
80 0.0186598 0.0890431
