10 0.0547218 0.107388
1280 0.00312338 0.0841678
160 0.0124222 0.0830912
20 0.0433297 0.0913186
320 0.00788848 0.0823549
40 0.0297846 0.0766725
640 0.00498355 0.0812131
80 0.0196295 0.0917863
