10 0.0412805 0.0887176
1280 0.000829258 0.0811048
160 0.00454134 0.0721127
20 0.0279904 0.0841617
320 0.0025457 0.0718264
40 0.0149159 0.0594074
640 0.00146903 0.071318
80 0.008445 0.0901521
